time_bin,time,temperature,dewpoint,humidity,precipitation,windspeed,winddirection,pressure
2020-01-30 05:20:00,,28.94,-8.55,59.5,0.0,17.5,185.0,1023.0
2020-01-30 05:35:00,,28.94,-8.375,60.25,0.0,17.95,97.5,1023.05
2020-01-30 05:50:00,2020-01-30 06:00:00,28.94,-8.2,61.0,0.0,18.4,10.0,1023.1
2020-01-30 06:05:00,,28.715,-8.225,61.5,0.0,17.5,95.0,1023.2
2020-01-30 06:20:00,,28.490000000000002,-8.25,62.0,0.0,16.6,180.0,1023.3
2020-01-30 06:35:00,,28.265,-8.275,62.5,0.0,15.7,265.0,1023.4
2020-01-30 06:50:00,2020-01-30 07:00:00,28.04,-8.3,63.0,0.0,14.8,350.0,1023.5
2020-01-30 07:05:00,,28.04,-8.3,63.0,0.0,15.25,352.5,1023.55
2020-01-30 07:20:00,,28.04,-8.3,63.0,0.0,15.700000000000001,355.0,1023.6
2020-01-30 07:35:00,,28.04,-8.3,63.0,0.0,16.150000000000002,357.5,1023.6500000000001
2020-01-30 07:50:00,2020-01-30 08:00:00,28.04,-8.3,63.0,0.0,16.6,360.0,1023.7
2020-01-30 08:05:00,,27.77,-8.3,63.75,0.0,16.150000000000002,360.0,1023.825
2020-01-30 08:20:00,,27.5,-8.3,64.5,0.0,15.700000000000001,360.0,1023.95
2020-01-30 08:35:00,,27.23,-8.3,65.25,0.0,15.25,360.0,1024.075
2020-01-30 08:50:00,2020-01-30 09:00:00,26.96,-8.3,66.0,0.0,14.8,360.0,1024.2
2020-01-30 09:05:00,,26.735,-8.325000000000001,66.5,0.0,15.7,360.0,1024.2
2020-01-30 09:20:00,,26.51,-8.350000000000001,67.0,0.0,16.6,360.0,1024.2
2020-01-30 09:35:00,,26.285000000000004,-8.375,67.5,0.0,17.5,360.0,1024.2
2020-01-30 09:50:00,2020-01-30 10:00:00,26.060000000000002,-8.4,68.0,0.0,18.4,360.0,1024.2
2020-01-30 10:05:00,,26.060000000000002,-8.525,67.25,0.0,17.95,272.5,1024.325
2020-01-30 10:20:00,,26.060000000000002,-8.65,66.5,0.0,17.5,185.0,1024.45
2020-01-30 10:35:00,,26.060000000000002,-8.775,65.75,0.0,17.05,97.5,1024.575
2020-01-30 10:50:00,2020-01-30 11:00:00,26.060000000000002,-8.9,65.0,0.0,16.6,10.0,1024.7
2020-01-30 11:05:00,,25.790000000000003,-9.0,65.25,0.0,16.150000000000002,10.0,1024.85
2020-01-30 11:20:00,,25.520000000000003,-9.100000000000001,65.5,0.0,15.700000000000001,10.0,1025.0
2020-01-30 11:35:00,,25.25,-9.200000000000001,65.75,0.0,15.25,10.0,1025.15
2020-01-30 11:50:00,2020-01-30 12:00:00,24.98,-9.3,66.0,0.0,14.8,10.0,1025.3
2020-01-30 12:05:00,,25.25,-9.475000000000001,64.5,0.0,14.350000000000001,10.0,1025.5
2020-01-30 12:20:00,,25.520000000000003,-9.65,63.0,0.0,13.9,10.0,1025.6999999999998
2020-01-30 12:35:00,,25.790000000000003,-9.825,61.5,0.0,13.45,10.0,1025.8999999999999
2020-01-30 12:50:00,2020-01-30 13:00:00,26.060000000000002,-10.0,60.0,0.0,13.0,10.0,1026.1
2020-01-30 13:05:00,,26.555,-9.85,59.5,0.0,14.35,15.0,1026.1999999999998
2020-01-30 13:20:00,,27.05,-9.7,59.0,0.0,15.7,20.0,1026.3
2020-01-30 13:35:00,,27.545,-9.55,58.5,0.0,17.049999999999997,25.0,1026.4
2020-01-30 13:50:00,2020-01-30 14:00:00,28.04,-9.4,58.0,0.0,18.4,30.0,1026.5
2020-01-30 14:05:00,,28.759999999999998,-9.3,56.75,0.0,17.5,32.5,1026.65
2020-01-30 14:20:00,,29.48,-9.2,55.5,0.0,16.6,35.0,1026.8
2020-01-30 14:35:00,,30.200000000000003,-9.1,54.25,0.0,15.7,37.5,1026.9499999999998
2020-01-30 14:50:00,2020-01-30 15:00:00,30.92,-9.0,53.0,0.0,14.8,40.0,1027.1
2020-01-30 15:05:00,,31.46,-8.85,52.5,0.0,13.0,41.25,1027.3
2020-01-30 15:20:00,,32.0,-8.7,52.0,0.0,11.2,42.5,1027.5
2020-01-30 15:35:00,,32.54,-8.55,51.5,0.0,9.4,43.75,1027.7
2020-01-30 15:50:00,2020-01-30 16:00:00,33.08,-8.4,51.0,0.0,7.6,45.0,1027.9
2020-01-30 16:05:00,,33.305,-8.35,50.75,0.0,5.699999999999999,53.0,1027.9
2020-01-30 16:20:00,,33.53,-8.3,50.5,0.0,3.8,61.0,1027.9
2020-01-30 16:35:00,,33.754999999999995,-8.25,50.25,0.0,1.9000000000000004,69.0,1027.9
2020-01-30 16:50:00,2020-01-30 17:00:00,33.98,-8.2,50.0,0.0,0.0,77.0,1027.9
2020-01-30 17:05:00,,34.25,-7.924999999999999,50.5,0.0,0.0,60.25,1027.7
2020-01-30 17:20:00,,34.519999999999996,-7.6499999999999995,51.0,0.0,0.0,43.5,1027.5
2020-01-30 17:35:00,,34.79,-7.375,51.5,0.0,0.0,26.75,1027.3
2020-01-30 17:50:00,2020-01-30 18:00:00,35.06,-7.1,52.0,0.0,0.0,10.0,1027.1
2020-01-30 18:05:00,,35.285000000000004,-6.975,52.0,0.0,1.9,10.0,1026.9499999999998
2020-01-30 18:20:00,,35.510000000000005,-6.85,52.0,0.0,3.8,10.0,1026.8
2020-01-30 18:35:00,,35.735,-6.725,52.0,0.0,5.699999999999999,10.0,1026.65
2020-01-30 18:50:00,2020-01-30 19:00:00,35.96,-6.6,52.0,0.0,7.6,10.0,1026.5
2020-01-30 19:05:00,,36.230000000000004,-6.05,53.75,0.0,7.05,42.5,1026.55
2020-01-30 19:20:00,,36.5,-5.5,55.5,0.0,6.5,75.0,1026.6
2020-01-30 19:35:00,,36.769999999999996,-4.95,57.25,0.0,5.95,107.5,1026.65
2020-01-30 19:50:00,2020-01-30 20:00:00,37.04,-4.4,59.0,0.0,5.4,140.0,1026.7
2020-01-30 20:05:00,,36.769999999999996,-4.275,60.25,0.0,6.4,140.0,1026.8
2020-01-30 20:20:00,,36.5,-4.15,61.5,0.0,7.4,140.0,1026.9
2020-01-30 20:35:00,,36.230000000000004,-4.025,62.75,0.0,8.4,140.0,1027.0
2020-01-30 20:50:00,2020-01-30 21:00:00,35.96,-3.9,64.0,0.0,9.4,140.0,1027.1
2020-01-30 21:05:00,,35.465,-3.925,65.25,0.0,9.85,137.5,1027.125
2020-01-30 21:20:00,,34.97,-3.95,66.5,0.0,10.3,135.0,1027.15
2020-01-30 21:35:00,,34.474999999999994,-3.975,67.75,0.0,10.75,132.5,1027.175
2020-01-30 21:50:00,2020-01-30 22:00:00,33.98,-4.0,69.0,0.0,11.2,130.0,1027.2
2020-01-30 22:05:00,,33.754999999999995,-3.825,70.5,0.0,10.299999999999999,120.0,1027.25
2020-01-30 22:20:00,,33.53,-3.65,72.0,0.0,9.399999999999999,110.0,1027.3000000000002
2020-01-30 22:35:00,,33.305,-3.4749999999999996,73.5,0.0,8.5,100.0,1027.3500000000001
2020-01-30 22:50:00,2020-01-30 23:00:00,33.08,-3.3,75.0,0.0,7.6,90.0,1027.4
2020-01-30 23:05:00,,33.08,-3.3,75.0,0.0,7.6,85.0,1027.45
2020-01-30 23:20:00,,33.08,-3.3,75.0,0.0,7.6,80.0,1027.5
2020-01-30 23:35:00,,33.08,-3.3,75.0,0.0,7.6,75.0,1027.55
2020-01-30 23:50:00,2020-01-31 00:00:00,33.08,-3.3,75.0,0.0,7.6,70.0,1027.6
2020-01-31 00:05:00,,32.54,-3.875,73.5,0.0,8.5,65.0,1027.6
2020-01-31 00:20:00,,32.0,-4.449999999999999,72.0,0.0,9.399999999999999,60.0,1027.6
2020-01-31 00:35:00,,31.46,-5.0249999999999995,70.5,0.0,10.299999999999999,55.0,1027.6
2020-01-31 00:50:00,2020-01-31 01:00:00,30.92,-5.6,69.0,0.0,11.2,50.0,1027.6
2020-01-31 01:05:00,,30.92,-5.6,69.0,0.0,10.299999999999999,47.5,1027.75
2020-01-31 01:20:00,,30.92,-5.6,69.0,0.0,9.399999999999999,45.0,1027.9
2020-01-31 01:35:00,,30.92,-5.6,69.0,0.0,8.5,42.5,1028.05
2020-01-31 01:50:00,2020-01-31 02:00:00,30.92,-5.6,69.0,0.0,7.6,40.0,1028.2
2020-01-31 02:05:00,,30.695,-5.625,69.5,0.0,8.5,42.5,1028.125
2020-01-31 02:20:00,,30.47,-5.65,70.0,0.0,9.399999999999999,45.0,1028.0500000000002
2020-01-31 02:35:00,,30.245,-5.675,70.5,0.0,10.299999999999999,47.5,1027.9750000000001
2020-01-31 02:50:00,2020-01-31 03:00:00,30.02,-5.7,71.0,0.0,11.2,50.0,1027.9
2020-01-31 03:05:00,,30.515,-5.375,71.25,0.0,10.299999999999999,50.0,1027.875
2020-01-31 03:20:00,,31.009999999999998,-5.050000000000001,71.5,0.0,9.399999999999999,50.0,1027.85
2020-01-31 03:35:00,,31.505,-4.7250000000000005,71.75,0.0,8.5,50.0,1027.825
2020-01-31 03:50:00,2020-01-31 04:00:00,32.0,-4.4,72.0,0.0,7.6,50.0,1027.8
2020-01-31 04:05:00,,32.0,-4.4,72.0,0.0,7.6,50.0,1027.775
2020-01-31 04:20:00,,32.0,-4.4,72.0,0.0,7.6,50.0,1027.75
2020-01-31 04:35:00,,32.0,-4.4,72.0,0.0,7.6,50.0,1027.725
2020-01-31 04:50:00,2020-01-31 05:00:00,32.0,-4.4,72.0,0.0,7.6,50.0,1027.7
2020-01-31 05:05:00,,32.269999999999996,-4.275,72.0,0.0,7.6,127.5,1027.7
2020-01-31 05:20:00,,32.54,-4.15,72.0,0.0,7.6,205.0,1027.7
2020-01-31 05:35:00,,32.81,-4.025,72.0,0.0,7.6,282.5,1027.7
2020-01-31 05:50:00,2020-01-31 06:00:00,33.08,-3.9,72.0,0.0,7.6,360.0,1027.7
2020-01-31 06:05:00,,33.305,-3.775,72.0,0.0,7.05,280.0,1027.725
2020-01-31 06:20:00,,33.53,-3.65,72.0,0.0,6.5,200.0,1027.75
2020-01-31 06:35:00,,33.754999999999995,-3.525,72.0,0.0,5.95,120.0,1027.775
2020-01-31 06:50:00,2020-01-31 07:00:00,33.98,-3.4,72.0,0.0,5.4,40.0,1027.8
2020-01-31 07:05:00,,33.98,-3.4,72.0,0.0,5.95,42.5,1027.75
2020-01-31 07:20:00,,33.98,-3.4,72.0,0.0,6.5,45.0,1027.6999999999998
2020-01-31 07:35:00,,33.98,-3.4,72.0,0.0,7.05,47.5,1027.6499999999999
2020-01-31 07:50:00,2020-01-31 08:00:00,33.98,-3.4,72.0,0.0,7.6,50.0,1027.6
2020-01-31 08:05:00,,33.98,-3.25,72.75,0.0,7.6,52.5,1027.6
2020-01-31 08:20:00,,33.98,-3.0999999999999996,73.5,0.0,7.6,55.0,1027.6
2020-01-31 08:35:00,,33.98,-2.9499999999999997,74.25,0.0,7.6,57.5,1027.6
2020-01-31 08:50:00,2020-01-31 09:00:00,33.98,-2.8,75.0,0.0,7.6,60.0,1027.6
2020-01-31 09:05:00,,33.98,-2.8,75.0,0.0,8.05,60.0,1027.55
2020-01-31 09:20:00,,33.98,-2.8,75.0,0.0,8.5,60.0,1027.5
2020-01-31 09:35:00,,33.98,-2.8,75.0,0.0,8.95,60.0,1027.45
2020-01-31 09:50:00,2020-01-31 10:00:00,33.98,-2.8,75.0,0.0,9.4,60.0,1027.4
2020-01-31 10:05:00,,33.98,-2.625,76.0,0.0,8.95,60.0,1027.4250000000002
2020-01-31 10:20:00,,33.98,-2.45,77.0,0.0,8.5,60.0,1027.45
2020-01-31 10:35:00,,33.98,-2.275,78.0,0.0,8.05,60.0,1027.475
2020-01-31 10:50:00,2020-01-31 11:00:00,33.98,-2.1,79.0,0.0,7.6,60.0,1027.5
2020-01-31 11:05:00,,33.98,-1.975,79.75,0.0,7.6,55.0,1027.5
2020-01-31 11:20:00,,33.98,-1.85,80.5,0.0,7.6,50.0,1027.5
2020-01-31 11:35:00,,33.98,-1.725,81.25,0.0,7.6,45.0,1027.5
2020-01-31 11:50:00,2020-01-31 12:00:00,33.98,-1.6,82.0,0.0,7.6,40.0,1027.5
2020-01-31 12:05:00,,34.25,-1.4500000000000002,82.0,0.0,7.05,45.0,1027.625
2020-01-31 12:20:00,,34.519999999999996,-1.3,82.0,0.0,6.5,50.0,1027.75
2020-01-31 12:35:00,,34.79,-1.15,82.0,0.0,5.95,55.0,1027.875
2020-01-31 12:50:00,2020-01-31 13:00:00,35.06,-1.0,82.0,0.0,5.4,60.0,1028.0
2020-01-31 13:05:00,,35.555,-0.75,82.0,0.0,5.4,65.0,1027.925
2020-01-31 13:20:00,,36.05,-0.5,82.0,0.0,5.4,70.0,1027.85
2020-01-31 13:35:00,,36.545,-0.25,82.0,0.0,5.4,75.0,1027.775
2020-01-31 13:50:00,2020-01-31 14:00:00,37.04,0.0,82.0,0.0,5.4,80.0,1027.7
2020-01-31 14:05:00,,38.03,0.275,80.5,0.0,6.85,87.5,1027.675
2020-01-31 14:20:00,,39.019999999999996,0.55,79.0,0.0,8.3,95.0,1027.65
2020-01-31 14:35:00,,40.01,0.8250000000000001,77.5,0.0,9.75,102.5,1027.625
2020-01-31 14:50:00,2020-01-31 15:00:00,41.0,1.1,76.0,0.0,11.2,110.0,1027.6
2020-01-31 15:05:00,,41.495000000000005,1.0750000000000002,74.5,0.0,11.649999999999999,112.5,1027.5749999999998
2020-01-31 15:20:00,,41.99,1.05,73.0,0.0,12.1,115.0,1027.55
2020-01-31 15:35:00,,42.485,1.025,71.5,0.0,12.55,117.5,1027.525
2020-01-31 15:50:00,2020-01-31 16:00:00,42.980000000000004,1.0,70.0,0.0,13.0,120.0,1027.5
2020-01-31 16:05:00,,42.755,1.025,70.75,0.0,13.0,120.0,1027.375
2020-01-31 16:20:00,,42.53,1.05,71.5,0.0,13.0,120.0,1027.25
2020-01-31 16:35:00,,42.305,1.0750000000000002,72.25,0.0,13.0,120.0,1027.125
2020-01-31 16:50:00,2020-01-31 17:00:00,42.08,1.1,73.0,0.0,13.0,120.0,1027.0
2020-01-31 17:05:00,,42.305,1.0750000000000002,72.25,0.0,13.0,115.0,1026.775
2020-01-31 17:20:00,,42.53,1.05,71.5,0.0,13.0,110.0,1026.55
2020-01-31 17:35:00,,42.755,1.025,70.75,0.0,13.0,105.0,1026.3249999999998
2020-01-31 17:50:00,2020-01-31 18:00:00,42.980000000000004,1.0,70.0,0.0,13.0,100.0,1026.1
2020-01-31 18:05:00,,42.980000000000004,1.0,70.0,0.0,13.0,112.5,1026.1499999999999
2020-01-31 18:20:00,,42.980000000000004,1.0,70.0,0.0,13.0,125.0,1026.1999999999998
2020-01-31 18:35:00,,42.980000000000004,1.0,70.0,0.0,13.0,137.5,1026.25
2020-01-31 18:50:00,2020-01-31 19:00:00,42.980000000000004,1.0,70.0,0.0,13.0,150.0,1026.3
2020-01-31 19:05:00,,42.755,1.175,71.5,0.0,12.55,142.5,1025.925
2020-01-31 19:20:00,,42.53,1.35,73.0,0.0,12.1,135.0,1025.55
2020-01-31 19:35:00,,42.305,1.525,74.5,0.0,11.649999999999999,127.5,1025.175
2020-01-31 19:50:00,2020-01-31 20:00:00,42.08,1.7,76.0,0.0,11.2,120.0,1024.8
2020-01-31 20:05:00,,41.81,1.55,76.0,0.0,12.1,117.5,1024.725
2020-01-31 20:20:00,,41.54,1.4,76.0,0.0,13.0,115.0,1024.65
2020-01-31 20:35:00,,41.269999999999996,1.25,76.0,0.0,13.9,112.5,1024.575
2020-01-31 20:50:00,2020-01-31 21:00:00,41.0,1.1,76.0,0.0,14.8,110.0,1024.5
2020-01-31 21:05:00,,40.730000000000004,1.2750000000000001,77.75,0.0,14.8,110.0,1024.425
2020-01-31 21:20:00,,40.46,1.4500000000000002,79.5,0.0,14.8,110.0,1024.35
2020-01-31 21:35:00,,40.19,1.625,81.25,0.0,14.8,110.0,1024.275
2020-01-31 21:50:00,2020-01-31 22:00:00,39.92,1.8,83.0,0.0,14.8,110.0,1024.2
2020-01-31 22:05:00,,39.92,1.8,83.0,0.0,14.8,105.0,1024.125
2020-01-31 22:20:00,,39.92,1.8,83.0,0.0,14.8,100.0,1024.05
2020-01-31 22:35:00,,39.92,1.8,83.0,0.0,14.8,95.0,1023.975
2020-01-31 22:50:00,2020-01-31 23:00:00,39.92,1.8,83.0,0.0,14.8,90.0,1023.9
2020-01-31 23:05:00,,39.92,1.925,83.75,0.0,14.350000000000001,92.5,1024.0
2020-01-31 23:20:00,,39.92,2.05,84.5,0.0,13.9,95.0,1024.1
2020-01-31 23:35:00,,39.92,2.175,85.25,0.0,13.45,97.5,1024.2
2020-01-31 23:50:00,2020-02-01 00:00:00,39.92,2.3,86.0,0.0,13.0,100.0,1024.3
2020-02-01 00:05:00,,39.92,2.4,86.75,0.0,12.55,92.5,1024.125
2020-02-01 00:20:00,,39.92,2.5,87.5,0.0,12.1,85.0,1023.95
2020-02-01 00:35:00,,39.92,2.6,88.25,0.0,11.649999999999999,77.5,1023.775
2020-02-01 00:50:00,2020-02-01 01:00:00,39.92,2.7,89.0,0.0,11.2,70.0,1023.6
2020-02-01 01:05:00,,39.92,2.875,90.0,0.002952755905511811,8.399999999999999,62.5,1023.625
2020-02-01 01:20:00,,39.92,3.05,91.0,0.005905511811023622,5.6,55.0,1023.6500000000001
2020-02-01 01:35:00,,39.92,3.225,92.0,0.008858267716535433,2.8000000000000007,47.5,1023.6750000000001
2020-02-01 01:50:00,2020-02-01 02:00:00,39.92,3.4,93.0,0.011811023622047244,0.0,40.0,1023.7
2020-02-01 02:05:00,,39.92,3.4,93.0,0.011811023622047244,2.8,40.0,1023.475
2020-02-01 02:20:00,,39.92,3.4,93.0,0.011811023622047244,5.6,40.0,1023.25
2020-02-01 02:35:00,,39.92,3.4,93.0,0.011811023622047244,8.399999999999999,40.0,1023.025
2020-02-01 02:50:00,2020-02-01 03:00:00,39.92,3.4,93.0,0.011811023622047244,11.2,40.0,1022.8
2020-02-01 03:05:00,,39.695,3.375,93.75,0.011811023622047244,10.75,32.5,1022.625
2020-02-01 03:20:00,,39.47,3.3499999999999996,94.5,0.011811023622047244,10.3,25.0,1022.45
2020-02-01 03:35:00,,39.245,3.3249999999999997,95.25,0.011811023622047244,9.85,17.5,1022.275
2020-02-01 03:50:00,2020-02-01 04:00:00,39.019999999999996,3.3,96.0,0.011811023622047244,9.4,10.0,1022.1
2020-02-01 04:05:00,,38.75,3.3,97.0,0.008858267716535433,9.4,15.0,1021.9
2020-02-01 04:20:00,,38.48,3.3,98.0,0.005905511811023622,9.4,20.0,1021.7
2020-02-01 04:35:00,,38.209999999999994,3.3,99.0,0.002952755905511811,9.4,25.0,1021.5
2020-02-01 04:50:00,2020-02-01 05:00:00,37.94,3.3,100.0,0.0,9.4,30.0,1021.3
2020-02-01 05:05:00,,37.714999999999996,3.175,100.0,0.0,9.85,25.0,1020.9749999999999
2020-02-01 05:20:00,,37.489999999999995,3.05,100.0,0.0,10.3,20.0,1020.65
2020-02-01 05:35:00,,37.265,2.925,100.0,0.0,10.75,15.0,1020.325
2020-02-01 05:50:00,2020-02-01 06:00:00,37.04,2.8,100.0,0.0,11.2,10.0,1020.0
2020-02-01 06:05:00,,36.769999999999996,2.5,99.0,0.0,11.649999999999999,95.0,1019.825
2020-02-01 06:20:00,,36.5,2.2,98.0,0.0,12.1,180.0,1019.65
2020-02-01 06:35:00,,36.230000000000004,1.9,97.0,0.0,12.55,265.0,1019.4749999999999
2020-02-01 06:50:00,2020-02-01 07:00:00,35.96,1.6,96.0,0.0,13.0,350.0,1019.3
2020-02-01 07:05:00,,35.96,1.75,97.0,0.0,11.65,275.0,1019.2249999999999
2020-02-01 07:20:00,,35.96,1.9000000000000001,98.0,0.0,10.3,200.0,1019.15
2020-02-01 07:35:00,,35.96,2.0500000000000003,99.0,0.0,8.95,125.0,1019.075
2020-02-01 07:50:00,2020-02-01 08:00:00,35.96,2.2,100.0,0.0,7.6,50.0,1019.0
2020-02-01 08:05:00,,35.96,2.2,100.0,0.0,8.05,60.0,1018.775
2020-02-01 08:20:00,,35.96,2.2,100.0,0.0,8.5,70.0,1018.55
2020-02-01 08:35:00,,35.96,2.2,100.0,0.0,8.95,80.0,1018.325
2020-02-01 08:50:00,2020-02-01 09:00:00,35.96,2.2,100.0,0.0,9.4,90.0,1018.1
2020-02-01 09:05:00,,36.230000000000004,2.35,100.0,0.0,7.050000000000001,75.0,1018.075
2020-02-01 09:20:00,,36.5,2.5,100.0,0.0,4.7,60.0,1018.05
2020-02-01 09:35:00,,36.769999999999996,2.65,100.0,0.0,2.3499999999999996,45.0,1018.025
2020-02-01 09:50:00,2020-02-01 10:00:00,37.04,2.8,100.0,0.0,0.0,30.0,1018.0
2020-02-01 10:05:00,,37.04,2.8,100.0,0.0,0.0,52.5,1017.775
2020-02-01 10:20:00,,37.04,2.8,100.0,0.0,0.0,75.0,1017.55
2020-02-01 10:35:00,,37.04,2.8,100.0,0.0,0.0,97.5,1017.325
2020-02-01 10:50:00,2020-02-01 11:00:00,37.04,2.8,100.0,0.0,0.0,120.0,1017.1
2020-02-01 11:05:00,,36.769999999999996,2.65,100.0,0.0,2.35,120.0,1017.05
2020-02-01 11:20:00,,36.5,2.5,100.0,0.0,4.7,120.0,1017.0
2020-02-01 11:35:00,,36.230000000000004,2.35,100.0,0.0,7.050000000000001,120.0,1016.95
2020-02-01 11:50:00,2020-02-01 12:00:00,35.96,2.2,100.0,0.0,9.4,120.0,1016.9
2020-02-01 12:05:00,,36.230000000000004,2.35,100.0,0.0,7.050000000000001,97.25,1016.925
2020-02-01 12:20:00,,36.5,2.5,100.0,0.0,4.7,74.5,1016.95
2020-02-01 12:35:00,,36.769999999999996,2.65,100.0,0.0,2.3499999999999996,51.75,1016.975
2020-02-01 12:50:00,2020-02-01 13:00:00,37.04,2.8,100.0,0.0,0.0,29.0,1017.0
2020-02-01 13:05:00,,37.535,3.0749999999999997,100.0,0.0,0.0,79.25,1016.825
2020-02-01 13:20:00,,38.03,3.3499999999999996,100.0,0.0,0.0,129.5,1016.65
2020-02-01 13:35:00,,38.525,3.625,100.0,0.0,0.0,179.75,1016.4749999999999
2020-02-01 13:50:00,2020-02-01 14:00:00,39.019999999999996,3.9,100.0,0.0,0.0,230.0,1016.3
2020-02-01 14:05:00,,39.245,3.775,98.25,0.0,1.9,230.0,1016.25
2020-02-01 14:20:00,,39.47,3.65,96.5,0.0,3.8,230.0,1016.2
2020-02-01 14:35:00,,39.695,3.525,94.75,0.0,5.699999999999999,230.0,1016.15
2020-02-01 14:50:00,2020-02-01 15:00:00,39.92,3.4,93.0,0.0,7.6,230.0,1016.1
2020-02-01 15:05:00,,40.19,3.65,93.75,0.0,7.05,235.0,1015.85
2020-02-01 15:20:00,,40.46,3.9000000000000004,94.5,0.0,6.5,240.0,1015.6
2020-02-01 15:35:00,,40.730000000000004,4.15,95.25,0.0,5.95,245.0,1015.35
2020-02-01 15:50:00,2020-02-01 16:00:00,41.0,4.4,96.0,0.0,5.4,250.0,1015.1
2020-02-01 16:05:00,,41.269999999999996,4.125,93.25,0.0,5.95,267.5,1014.5
2020-02-01 16:20:00,,41.54,3.85,90.5,0.0,6.5,285.0,1013.9000000000001
2020-02-01 16:35:00,,41.81,3.575,87.75,0.0,7.05,302.5,1013.3000000000001
2020-02-01 16:50:00,2020-02-01 17:00:00,42.08,3.3,85.0,0.0,7.6,320.0,1012.7
2020-02-01 17:05:00,,41.81,3.3,86.0,0.0,8.95,292.5,1012.5
2020-02-01 17:20:00,,41.54,3.3,87.0,0.0,10.3,265.0,1012.3
2020-02-01 17:35:00,,41.269999999999996,3.3,88.0,0.0,11.65,237.5,1012.1
2020-02-01 17:50:00,2020-02-01 18:00:00,41.0,3.3,89.0,0.0,13.0,210.0,1011.9
2020-02-01 18:05:00,,41.0,3.3,89.0,0.0,12.55,207.5,1011.65
2020-02-01 18:20:00,,41.0,3.3,89.0,0.0,12.1,205.0,1011.4
2020-02-01 18:35:00,,41.0,3.3,89.0,0.0,11.649999999999999,202.5,1011.15
2020-02-01 18:50:00,2020-02-01 19:00:00,41.0,3.3,89.0,0.0,11.2,200.0,1010.9
2020-02-01 19:05:00,,41.0,3.3,89.0,0.0,10.299999999999999,205.0,1010.55
2020-02-01 19:20:00,,41.0,3.3,89.0,0.0,9.399999999999999,210.0,1010.2
2020-02-01 19:35:00,,41.0,3.3,89.0,0.0,8.5,215.0,1009.85
2020-02-01 19:50:00,2020-02-01 20:00:00,41.0,3.3,89.0,0.0,7.6,220.0,1009.5
2020-02-01 20:05:00,,40.730000000000004,3.3249999999999997,90.0,0.0,7.6,217.5,1009.3
2020-02-01 20:20:00,,40.46,3.3499999999999996,91.0,0.0,7.6,215.0,1009.1
2020-02-01 20:35:00,,40.19,3.375,92.0,0.0,7.6,212.5,1008.9000000000001
2020-02-01 20:50:00,2020-02-01 21:00:00,39.92,3.4,93.0,0.0,7.6,210.0,1008.7
2020-02-01 21:05:00,,39.92,3.4,93.0,0.0,7.05,217.5,1008.5500000000001
2020-02-01 21:20:00,,39.92,3.4,93.0,0.0,6.5,225.0,1008.4000000000001
2020-02-01 21:35:00,,39.92,3.4,93.0,0.0,5.95,232.5,1008.25
2020-02-01 21:50:00,2020-02-01 22:00:00,39.92,3.4,93.0,0.0,5.4,240.0,1008.1
2020-02-01 22:05:00,,39.92,3.55,94.0,0.0,5.4,220.0,1008.05
2020-02-01 22:20:00,,39.92,3.7,95.0,0.0,5.4,200.0,1008.0
2020-02-01 22:35:00,,39.92,3.85,96.0,0.0,5.4,180.0,1007.95
2020-02-01 22:50:00,2020-02-01 23:00:00,39.92,4.0,97.0,0.0,5.4,160.0,1007.9
2020-02-01 23:05:00,,39.92,4.0,97.0,0.0,4.050000000000001,199.25,1007.9
2020-02-01 23:20:00,,39.92,4.0,97.0,0.0,2.7,238.5,1007.9
2020-02-01 23:35:00,,39.92,4.0,97.0,0.0,1.3499999999999996,277.75,1007.9
2020-02-01 23:50:00,2020-02-02 00:00:00,39.92,4.0,97.0,0.0,0.0,317.0,1007.9
2020-02-02 00:05:00,,40.19,4.0,96.0,0.0,0.0,316.75,1007.675
2020-02-02 00:20:00,,40.46,4.0,95.0,0.0,0.0,316.5,1007.45
2020-02-02 00:35:00,,40.730000000000004,4.0,94.0,0.0,0.0,316.25,1007.225
2020-02-02 00:50:00,2020-02-02 01:00:00,41.0,4.0,93.0,0.0,0.0,316.0,1007.0
2020-02-02 01:05:00,,41.0,4.0,93.0,0.0,1.35,264.5,1006.95
2020-02-02 01:20:00,,41.0,4.0,93.0,0.0,2.7,213.0,1006.9
2020-02-02 01:35:00,,41.0,4.0,93.0,0.0,4.050000000000001,161.5,1006.8499999999999
2020-02-02 01:50:00,2020-02-02 02:00:00,41.0,4.0,93.0,0.0,5.4,110.0,1006.8
2020-02-02 02:05:00,,40.730000000000004,4.1,94.75,0.0,4.050000000000001,165.0,1006.65
2020-02-02 02:20:00,,40.46,4.2,96.5,0.0,2.7,220.0,1006.5
2020-02-02 02:35:00,,40.19,4.300000000000001,98.25,0.0,1.3499999999999996,275.0,1006.35
2020-02-02 02:50:00,2020-02-02 03:00:00,39.92,4.4,100.0,0.0,0.0,330.0,1006.2
2020-02-02 03:05:00,,40.19,4.125,97.25,0.004921259842519685,1.9,330.0,1006.0250000000001
2020-02-02 03:20:00,,40.46,3.85,94.5,0.00984251968503937,3.8,330.0,1005.85
2020-02-02 03:35:00,,40.730000000000004,3.575,91.75,0.014763779527559055,5.699999999999999,330.0,1005.675
2020-02-02 03:50:00,2020-02-02 04:00:00,41.0,3.3,89.0,0.01968503937007874,7.6,330.0,1005.5
